"Step","time_reasoning/combined_tasks_from_inferring_easy_alpha_0.1 - response_length/overall/mean","time_reasoning/combined_tasks_from_inferring_easy_alpha_0.1 - response_length/overall/mean__MIN","time_reasoning/combined_tasks_from_inferring_easy_alpha_0.1 - response_length/overall/mean__MAX","time_reasoning/combined_tasks_from_dynamic_alpha_increasing - response_length/overall/mean","time_reasoning/combined_tasks_from_dynamic_alpha_increasing - response_length/overall/mean__MIN","time_reasoning/combined_tasks_from_dynamic_alpha_increasing - response_length/overall/mean__MAX"
"557","235.3015594482422","235.3015594482422","235.3015594482422","100.859375","100.859375","100.859375"
"558","253.91561889648438","253.91561889648438","253.91561889648438","101.7984390258789","101.7984390258789","101.7984390258789"
"559","238.5859375","238.5859375","238.5859375","106.96406555175781","106.96406555175781","106.96406555175781"
"560","255.70938110351562","255.70938110351562","255.70938110351562","103.1734390258789","103.1734390258789","103.1734390258789"
"561","251.03750610351562","251.03750610351562","251.03750610351562","107.2406234741211","107.2406234741211","107.2406234741211"
"562","245.33749389648438","245.33749389648438","245.33749389648438","103.1156234741211","103.1156234741211","103.1156234741211"
"563","259.6421813964844","259.6421813964844","259.6421813964844","107.30155944824219","107.30155944824219","107.30155944824219"
"564","236.25625610351562","236.25625610351562","236.25625610351562","113.0609359741211","113.0609359741211","113.0609359741211"
"565","253.1453094482422","253.1453094482422","253.1453094482422","118.0546875","118.0546875","118.0546875"
"566","252.3390655517578","252.3390655517578","252.3390655517578","108.4625015258789","108.4625015258789","108.4625015258789"
"567","263.3125","263.3125","263.3125","107.0546875","107.0546875","107.0546875"
"568","241.59219360351562","241.59219360351562","241.59219360351562","111.24687194824219","111.24687194824219","111.24687194824219"
"569","248.90469360351562","248.90469360351562","248.90469360351562","107.8671875","107.8671875","107.8671875"
"570","264.01092529296875","264.01092529296875","264.01092529296875","113.16874694824219","113.16874694824219","113.16874694824219"
"571","257.3765563964844","257.3765563964844","257.3765563964844","118.09843444824219","118.09843444824219","118.09843444824219"
"572","242.84530639648438","242.84530639648438","242.84530639648438","110.8046875","110.8046875","110.8046875"
"573","246.1359405517578","246.1359405517578","246.1359405517578","114.97969055175781","114.97969055175781","114.97969055175781"
"574","242.5500030517578","242.5500030517578","242.5500030517578","104.9921875","104.9921875","104.9921875"
"575","256.69219970703125","256.69219970703125","256.69219970703125","120.61250305175781","120.61250305175781","120.61250305175781"
"576","254.18124389648438","254.18124389648438","254.18124389648438","124.24687194824219","124.24687194824219","124.24687194824219"
"577","260.7421875","260.7421875","260.7421875","116.95780944824219","116.95780944824219","116.95780944824219"
"578","240.9890594482422","240.9890594482422","240.9890594482422","115.2750015258789","115.2750015258789","115.2750015258789"
"579","268.87811279296875","268.87811279296875","268.87811279296875","115.25468444824219","115.25468444824219","115.25468444824219"
"580","253.9890594482422","253.9890594482422","253.9890594482422","116.8343734741211","116.8343734741211","116.8343734741211"
"581","246.4921875","246.4921875","246.4921875","108.60624694824219","108.60624694824219","108.60624694824219"
"582","260.7437438964844","260.7437438964844","260.7437438964844","109.41874694824219","109.41874694824219","109.41874694824219"
"583","263.3453063964844","263.3453063964844","263.3453063964844","109.6968765258789","109.6968765258789","109.6968765258789"
"584","246.3390655517578","246.3390655517578","246.3390655517578","111.71406555175781","111.71406555175781","111.71406555175781"
"585","249.1875","249.1875","249.1875","119.8296890258789","119.8296890258789","119.8296890258789"
"586","262.7890625","262.7890625","262.7890625","117.6734390258789","117.6734390258789","117.6734390258789"
"587","254.2624969482422","254.2624969482422","254.2624969482422","124.20625305175781","124.20625305175781","124.20625305175781"
"588","257.6640625","257.6640625","257.6640625","117.7203140258789","117.7203140258789","117.7203140258789"
"589","275.00469970703125","275.00469970703125","275.00469970703125","116.96875","116.96875","116.96875"
"590","289.0249938964844","289.0249938964844","289.0249938964844","105.2281265258789","105.2281265258789","105.2281265258789"
"591","287.06719970703125","287.06719970703125","287.06719970703125","102.8453140258789","102.8453140258789","102.8453140258789"
"592","269.609375","269.609375","269.609375","108.33280944824219","108.33280944824219","108.33280944824219"
"593","263.2265625","263.2265625","263.2265625","111.55155944824219","111.55155944824219","111.55155944824219"
"594","245.40780639648438","245.40780639648438","245.40780639648438","107.9749984741211","107.9749984741211","107.9749984741211"
"595","276.09686279296875","276.09686279296875","276.09686279296875","122.44062805175781","122.44062805175781","122.44062805175781"
"596","277.9281311035156","277.9281311035156","277.9281311035156","120.74531555175781","120.74531555175781","120.74531555175781"
"597","235.65780639648438","235.65780639648438","235.65780639648438","108.48750305175781","108.48750305175781","108.48750305175781"
"598","247.70156860351562","247.70156860351562","247.70156860351562","113.89375305175781","113.89375305175781","113.89375305175781"
"599","266.81719970703125","266.81719970703125","266.81719970703125","121.4781265258789","121.4781265258789","121.4781265258789"
"600","272.1421813964844","272.1421813964844","272.1421813964844","120.6656265258789","120.6656265258789","120.6656265258789"
"601","284.20782470703125","284.20782470703125","284.20782470703125","120.52030944824219","120.52030944824219","120.52030944824219"
"602","286.69061279296875","286.69061279296875","286.69061279296875","109.3140640258789","109.3140640258789","109.3140640258789"
"603","258.44219970703125","258.44219970703125","258.44219970703125","114.6468734741211","114.6468734741211","114.6468734741211"
"604","268.1499938964844","268.1499938964844","268.1499938964844","122.9671859741211","122.9671859741211","122.9671859741211"
"605","263.078125","263.078125","263.078125","112.6546859741211","112.6546859741211","112.6546859741211"
"606","267.53594970703125","267.53594970703125","267.53594970703125","121.8984375","121.8984375","121.8984375"
"607","262.5","262.5","262.5","115.26094055175781","115.26094055175781","115.26094055175781"
"608","267.5015563964844","267.5015563964844","267.5015563964844","112.28125","112.28125","112.28125"
"609","252.2140655517578","252.2140655517578","252.2140655517578","110.7874984741211","110.7874984741211","110.7874984741211"
"610","232.9375","232.9375","232.9375","113.5374984741211","113.5374984741211","113.5374984741211"
"611","259.08123779296875","259.08123779296875","259.08123779296875","108.4625015258789","108.4625015258789","108.4625015258789"
"612","286.7828063964844","286.7828063964844","286.7828063964844","108.984375","108.984375","108.984375"
"613","250.14999389648438","250.14999389648438","250.14999389648438","121.51875305175781","121.51875305175781","121.51875305175781"
"614","254.9140625","254.9140625","254.9140625","103.7578125","103.7578125","103.7578125"
"615","278.02813720703125","278.02813720703125","278.02813720703125","106.65156555175781","106.65156555175781","106.65156555175781"
"616","275.64532470703125","275.64532470703125","275.64532470703125","111.7203140258789","111.7203140258789","111.7203140258789"
"617","259.37188720703125","259.37188720703125","259.37188720703125","112.0625","112.0625","112.0625"
"618","271.2796936035156","271.2796936035156","271.2796936035156","115.8765640258789","115.8765640258789","115.8765640258789"
"619","267.48907470703125","267.48907470703125","267.48907470703125","100.5","100.5","100.5"
"620","257.68280029296875","257.68280029296875","257.68280029296875","115.64375305175781","115.64375305175781","115.64375305175781"
"621","259.62030029296875","259.62030029296875","259.62030029296875","116.6812515258789","116.6812515258789","116.6812515258789"
"622","245.5390625","245.5390625","245.5390625","120.54374694824219","120.54374694824219","120.54374694824219"
"623","284.17657470703125","284.17657470703125","284.17657470703125","115.69844055175781","115.69844055175781","115.69844055175781"
"624","269.1703186035156","269.1703186035156","269.1703186035156","100.8296890258789","100.8296890258789","100.8296890258789"
"625","248.22811889648438","248.22811889648438","248.22811889648438","101.8031234741211","101.8031234741211","101.8031234741211"
"626","265.765625","265.765625","265.765625","114.0687484741211","114.0687484741211","114.0687484741211"
"627","260.5703125","260.5703125","260.5703125","105.7796859741211","105.7796859741211","105.7796859741211"
"628","252.7468719482422","252.7468719482422","252.7468719482422","105.6812515258789","105.6812515258789","105.6812515258789"
"629","269.85467529296875","269.85467529296875","269.85467529296875","103.2406234741211","103.2406234741211","103.2406234741211"
"630","243.9093780517578","243.9093780517578","243.9093780517578","121.38594055175781","121.38594055175781","121.38594055175781"
"631","281.17657470703125","281.17657470703125","281.17657470703125","114.20780944824219","114.20780944824219","114.20780944824219"
"632","258.7171936035156","258.7171936035156","258.7171936035156","112.67500305175781","112.67500305175781","112.67500305175781"
"633","273.49688720703125","273.49688720703125","273.49688720703125","105.2015609741211","105.2015609741211","105.2015609741211"
"634","242.3953094482422","242.3953094482422","242.3953094482422","102.0562515258789","102.0562515258789","102.0562515258789"
"635","247.7765655517578","247.7765655517578","247.7765655517578","109.4593734741211","109.4593734741211","109.4593734741211"
"636","259.18280029296875","259.18280029296875","259.18280029296875","117.1390609741211","117.1390609741211","117.1390609741211"
"637","288.24688720703125","288.24688720703125","288.24688720703125","103.2046890258789","103.2046890258789","103.2046890258789"
"638","245.4343719482422","245.4343719482422","245.4343719482422","108.3687515258789","108.3687515258789","108.3687515258789"
"639","249.8312530517578","249.8312530517578","249.8312530517578","120.68281555175781","120.68281555175781","120.68281555175781"
"640","245.54843139648438","245.54843139648438","245.54843139648438","108.91719055175781","108.91719055175781","108.91719055175781"
"641","275.29998779296875","275.29998779296875","275.29998779296875","118.7828140258789","118.7828140258789","118.7828140258789"
"642","256.77655029296875","256.77655029296875","256.77655029296875","118.94844055175781","118.94844055175781","118.94844055175781"
"643","279.66717529296875","279.66717529296875","279.66717529296875","100.43281555175781","100.43281555175781","100.43281555175781"
"644","253.38125610351562","253.38125610351562","253.38125610351562","105.9296875","105.9296875","105.9296875"
"645","247.6765594482422","247.6765594482422","247.6765594482422","106.2734375","106.2734375","106.2734375"
"646","262.90155029296875","262.90155029296875","262.90155029296875","119.3765640258789","119.3765640258789","119.3765640258789"
"647","274.2671813964844","274.2671813964844","274.2671813964844","120.8046875","120.8046875","120.8046875"
"648","250.80624389648438","250.80624389648438","250.80624389648438","100.40156555175781","100.40156555175781","100.40156555175781"
"649","251.5656280517578","251.5656280517578","251.5656280517578","110.921875","110.921875","110.921875"
"650","250.7859344482422","250.7859344482422","250.7859344482422","116.65937805175781","116.65937805175781","116.65937805175781"
"651","252.8484344482422","252.8484344482422","252.8484344482422","107.46562194824219","107.46562194824219","107.46562194824219"
"652","246.52188110351562","246.52188110351562","246.52188110351562","108.23750305175781","108.23750305175781","108.23750305175781"
"653","262.3843688964844","262.3843688964844","262.3843688964844","106.8031234741211","106.8031234741211","106.8031234741211"
"654","250.3171844482422","250.3171844482422","250.3171844482422","105.3968734741211","105.3968734741211","105.3968734741211"
"655","264.0171813964844","264.0171813964844","264.0171813964844","106.15937805175781","106.15937805175781","106.15937805175781"
"656","267.65313720703125","267.65313720703125","267.65313720703125","106.7484359741211","106.7484359741211","106.7484359741211"
"657","248.8828125","248.8828125","248.8828125","96.9156265258789","96.9156265258789","96.9156265258789"
"658","244.83438110351562","244.83438110351562","244.83438110351562","116.9749984741211","116.9749984741211","116.9749984741211"
"659","279.43280029296875","279.43280029296875","279.43280029296875","98.90156555175781","98.90156555175781","98.90156555175781"
"660","258.8968811035156","258.8968811035156","258.8968811035156","110.84687805175781","110.84687805175781","110.84687805175781"
"661","254.0703125","254.0703125","254.0703125","107.30155944824219","107.30155944824219","107.30155944824219"
"662","249.890625","249.890625","249.890625","110.30000305175781","110.30000305175781","110.30000305175781"
"663","260.0296936035156","260.0296936035156","260.0296936035156","115.0171890258789","115.0171890258789","115.0171890258789"
"664","251.4250030517578","251.4250030517578","251.4250030517578","119.1328125","119.1328125","119.1328125"
"665","264.96405029296875","264.96405029296875","264.96405029296875","103.98905944824219","103.98905944824219","103.98905944824219"
"666","269.19061279296875","269.19061279296875","269.19061279296875","110.0546875","110.0546875","110.0546875"
"667","243.42031860351562","243.42031860351562","243.42031860351562","115.72187805175781","115.72187805175781","115.72187805175781"
"668","271.4203186035156","271.4203186035156","271.4203186035156","106.3062515258789","106.3062515258789","106.3062515258789"
"669","269.8109436035156","269.8109436035156","269.8109436035156","101.7406234741211","101.7406234741211","101.7406234741211"
"670","254.6374969482422","254.6374969482422","254.6374969482422","104.29374694824219","104.29374694824219","104.29374694824219"
"671","248.28750610351562","248.28750610351562","248.28750610351562","91.91719055175781","91.91719055175781","91.91719055175781"
"672","262.69219970703125","262.69219970703125","262.69219970703125","107.6859359741211","107.6859359741211","107.6859359741211"
"673","260.90313720703125","260.90313720703125","260.90313720703125","102.7437515258789","102.7437515258789","102.7437515258789"
"674","259.578125","259.578125","259.578125","100.54374694824219","100.54374694824219","100.54374694824219"
"675","261.5062561035156","261.5062561035156","261.5062561035156","99.11250305175781","99.11250305175781","99.11250305175781"
"676","264.2437438964844","264.2437438964844","264.2437438964844","107.875","107.875","107.875"
"677","247.93905639648438","247.93905639648438","247.93905639648438","105.4234390258789","105.4234390258789","105.4234390258789"
"678","251.97030639648438","251.97030639648438","251.97030639648438","105.875","105.875","105.875"
"679","260.7093811035156","260.7093811035156","260.7093811035156","101.5218734741211","101.5218734741211","101.5218734741211"
"680","271.4046936035156","271.4046936035156","271.4046936035156","110.1484375","110.1484375","110.1484375"
"681","262.7749938964844","262.7749938964844","262.7749938964844","102.6156234741211","102.6156234741211","102.6156234741211"
"682","260.3765563964844","260.3765563964844","260.3765563964844","110.81718444824219","110.81718444824219","110.81718444824219"
"683","272.6343688964844","272.6343688964844","272.6343688964844","103.046875","103.046875","103.046875"
"684","259.1421813964844","259.1421813964844","259.1421813964844","109.5796890258789","109.5796890258789","109.5796890258789"
"685","259.0093688964844","259.0093688964844","259.0093688964844","110.6031265258789","110.6031265258789","110.6031265258789"
"686","253.9328155517578","253.9328155517578","253.9328155517578","110.48905944824219","110.48905944824219","110.48905944824219"
"687","257.0078125","257.0078125","257.0078125","106.4781265258789","106.4781265258789","106.4781265258789"
"688","265.5249938964844","265.5249938964844","265.5249938964844","107.2828140258789","107.2828140258789","107.2828140258789"
"689","242.9921875","242.9921875","242.9921875","101.34062194824219","101.34062194824219","101.34062194824219"
"690","267.12030029296875","267.12030029296875","267.12030029296875","109.1734390258789","109.1734390258789","109.1734390258789"
"691","249.1765594482422","249.1765594482422","249.1765594482422","102.81718444824219","102.81718444824219","102.81718444824219"
"692","256.87969970703125","256.87969970703125","256.87969970703125","92.3687515258789","92.3687515258789","92.3687515258789"
"693","253.5656280517578","253.5656280517578","253.5656280517578","101.2171859741211","101.2171859741211","101.2171859741211"
"694","266.9546813964844","266.9546813964844","266.9546813964844","98.0062484741211","98.0062484741211","98.0062484741211"
"695","242.75936889648438","242.75936889648438","242.75936889648438","105.9937515258789","105.9937515258789","105.9937515258789"
"696","253.17343139648438","253.17343139648438","253.17343139648438","100.3812484741211","100.3812484741211","100.3812484741211"
"697","249.0749969482422","249.0749969482422","249.0749969482422","102.51094055175781","102.51094055175781","102.51094055175781"
"698","264.5625","264.5625","264.5625","111.2734375","111.2734375","111.2734375"
"699","267.16717529296875","267.16717529296875","267.16717529296875","111.09375","111.09375","111.09375"
"700","253.5187530517578","253.5187530517578","253.5187530517578","98.87812805175781","98.87812805175781","98.87812805175781"
"701","237.5500030517578","237.5500030517578","237.5500030517578","104.94218444824219","104.94218444824219","104.94218444824219"
"702","244.8562469482422","244.8562469482422","244.8562469482422","104.44062805175781","104.44062805175781","104.44062805175781"
"703","245.68905639648438","245.68905639648438","245.68905639648438","103.8609390258789","103.8609390258789","103.8609390258789"
"704","257.02032470703125","257.02032470703125","257.02032470703125","101.578125","101.578125","101.578125"
"705","267.75469970703125","267.75469970703125","267.75469970703125","103.8359375","103.8359375","103.8359375"
"706","253.00625610351562","253.00625610351562","253.00625610351562","100.7874984741211","100.7874984741211","100.7874984741211"
"707","275.3203125","275.3203125","275.3203125","96.4546890258789","96.4546890258789","96.4546890258789"
"708","259.0062561035156","259.0062561035156","259.0062561035156","111.4375","111.4375","111.4375"
"709","233.203125","233.203125","233.203125","99.1734390258789","99.1734390258789","99.1734390258789"
"710","264.22344970703125","264.22344970703125","264.22344970703125","105.4921875","105.4921875","105.4921875"
"711","239.38436889648438","239.38436889648438","239.38436889648438","100.90312194824219","100.90312194824219","100.90312194824219"
"712","254.5187530517578","254.5187530517578","254.5187530517578","105.92655944824219","105.92655944824219","105.92655944824219"
"713","259.12030029296875","259.12030029296875","259.12030029296875","107.9546890258789","107.9546890258789","107.9546890258789"
"714","260.75469970703125","260.75469970703125","260.75469970703125","98.0390625","98.0390625","98.0390625"
"715","260.0249938964844","260.0249938964844","260.0249938964844","100.8453140258789","100.8453140258789","100.8453140258789"
"716","255.3234405517578","255.3234405517578","255.3234405517578","100.5390625","100.5390625","100.5390625"
"717","267.4296875","267.4296875","267.4296875","96.48124694824219","96.48124694824219","96.48124694824219"
"718","243.2296905517578","243.2296905517578","243.2296905517578","103.98905944824219","103.98905944824219","103.98905944824219"
"719","241.8937530517578","241.8937530517578","241.8937530517578","109.5296859741211","109.5296859741211","109.5296859741211"
"720","270.8203125","270.8203125","270.8203125","106.3734359741211","106.3734359741211","106.3734359741211"
"721","268.9468688964844","268.9468688964844","268.9468688964844","98.5843734741211","98.5843734741211","98.5843734741211"
"722","256.1968688964844","256.1968688964844","256.1968688964844","105.94999694824219","105.94999694824219","105.94999694824219"
"723","254.51406860351562","254.51406860351562","254.51406860351562","106.76249694824219","106.76249694824219","106.76249694824219"
"724","274.6875","274.6875","274.6875","108.1812515258789","108.1812515258789","108.1812515258789"
"725","267.4203186035156","267.4203186035156","267.4203186035156","102.58280944824219","102.58280944824219","102.58280944824219"
"726","265.6328125","265.6328125","265.6328125","98.7750015258789","98.7750015258789","98.7750015258789"
"727","281.28125","281.28125","281.28125","108.2015609741211","108.2015609741211","108.2015609741211"
"728","234.57968139648438","234.57968139648438","234.57968139648438","106.8187484741211","106.8187484741211","106.8187484741211"
"729","258.9859313964844","258.9859313964844","258.9859313964844","111.796875","111.796875","111.796875"
"730","264.1734313964844","264.1734313964844","264.1734313964844","105.76875305175781","105.76875305175781","105.76875305175781"
"731","271.3359375","271.3359375","271.3359375","98.6171875","98.6171875","98.6171875"
"732","274.0406188964844","274.0406188964844","274.0406188964844","95.078125","95.078125","95.078125"
"733","263.59063720703125","263.59063720703125","263.59063720703125","106.8812484741211","106.8812484741211","106.8812484741211"
"734","275.34686279296875","275.34686279296875","275.34686279296875","101.2953109741211","101.2953109741211","101.2953109741211"
"735","247.1203155517578","247.1203155517578","247.1203155517578","103.5875015258789","103.5875015258789","103.5875015258789"
"736","270.5140686035156","270.5140686035156","270.5140686035156","102.6937484741211","102.6937484741211","102.6937484741211"
"737","248.6062469482422","248.6062469482422","248.6062469482422","109.9781265258789","109.9781265258789","109.9781265258789"
"738","254.2156219482422","254.2156219482422","254.2156219482422","103.5640640258789","103.5640640258789","103.5640640258789"
"739","265.08123779296875","265.08123779296875","265.08123779296875","107.671875","107.671875","107.671875"
"740","255.64688110351562","255.64688110351562","255.64688110351562","102.2249984741211","102.2249984741211","102.2249984741211"
"741","259.21405029296875","259.21405029296875","259.21405029296875","102.3265609741211","102.3265609741211","102.3265609741211"
"742","243.0625","243.0625","243.0625","103.4515609741211","103.4515609741211","103.4515609741211"
"743","265.66094970703125","265.66094970703125","265.66094970703125","100.34843444824219","100.34843444824219","100.34843444824219"
"744","282.38751220703125","282.38751220703125","282.38751220703125","104.4749984741211","104.4749984741211","104.4749984741211"
"745","263.08905029296875","263.08905029296875","263.08905029296875","103.2328109741211","103.2328109741211","103.2328109741211"
"746","264.10626220703125","264.10626220703125","264.10626220703125","100.8125","100.8125","100.8125"
"747","256.77655029296875","256.77655029296875","256.77655029296875","99.01094055175781","99.01094055175781","99.01094055175781"
"748","277.08905029296875","277.08905029296875","277.08905029296875","101.9156265258789","101.9156265258789","101.9156265258789"
"749","264.6937561035156","264.6937561035156","264.6937561035156","107.55155944824219","107.55155944824219","107.55155944824219"
"750","274.79376220703125","274.79376220703125","274.79376220703125","92.75312805175781","92.75312805175781","92.75312805175781"
"751","284.3046875","284.3046875","284.3046875","103.87968444824219","103.87968444824219","103.87968444824219"
"752","261.56719970703125","261.56719970703125","261.56719970703125","107.7171859741211","107.7171859741211","107.7171859741211"
"753","253.4109344482422","253.4109344482422","253.4109344482422","103.2562484741211","103.2562484741211","103.2562484741211"
"754","249.4609375","249.4609375","249.4609375","105.20625305175781","105.20625305175781","105.20625305175781"
"755","280.578125","280.578125","280.578125","104.7281265258789","104.7281265258789","104.7281265258789"
"756","265.87969970703125","265.87969970703125","265.87969970703125","102.95780944824219","102.95780944824219","102.95780944824219"
"757","287.0453186035156","287.0453186035156","287.0453186035156","102.3765640258789","102.3765640258789","102.3765640258789"
"758","255.0281219482422","255.0281219482422","255.0281219482422","101.84843444824219","101.84843444824219","101.84843444824219"
"759","285.09686279296875","285.09686279296875","285.09686279296875","101.8359375","101.8359375","101.8359375"
"760","260.22344970703125","260.22344970703125","260.22344970703125","104.3499984741211","104.3499984741211","104.3499984741211"
"761","297.9125061035156","297.9125061035156","297.9125061035156","103.6031265258789","103.6031265258789","103.6031265258789"
"762","275.5171813964844","275.5171813964844","275.5171813964844","106.09062194824219","106.09062194824219","106.09062194824219"
"763","262.5484313964844","262.5484313964844","262.5484313964844","113.83906555175781","113.83906555175781","113.83906555175781"
"764","253.765625","253.765625","253.765625","97.7953109741211","97.7953109741211","97.7953109741211"
"765","295.1156311035156","295.1156311035156","295.1156311035156","99.890625","99.890625","99.890625"
"766","258.5484313964844","258.5484313964844","258.5484313964844","100.84062194824219","100.84062194824219","100.84062194824219"
"767","275.81561279296875","275.81561279296875","275.81561279296875","103.81718444824219","103.81718444824219","103.81718444824219"
"768","258.0765686035156","258.0765686035156","258.0765686035156","95.0625","95.0625","95.0625"
"769","263.50311279296875","263.50311279296875","263.50311279296875","98.56562805175781","98.56562805175781","98.56562805175781"
"770","274.9375","274.9375","274.9375","101.98750305175781","101.98750305175781","101.98750305175781"
"771","277.1390686035156","277.1390686035156","277.1390686035156","99.4359359741211","99.4359359741211","99.4359359741211"
"772","258.88751220703125","258.88751220703125","258.88751220703125","101.23750305175781","101.23750305175781","101.23750305175781"
"773","259.3734436035156","259.3734436035156","259.3734436035156","93.5","93.5","93.5"
"774","262.0406188964844","262.0406188964844","262.0406188964844","103.63594055175781","103.63594055175781","103.63594055175781"
"775","296.5796813964844","296.5796813964844","296.5796813964844","101.5","101.5","101.5"
"776","285.8374938964844","285.8374938964844","285.8374938964844","101.515625","101.515625","101.515625"
"777","276.3812561035156","276.3812561035156","276.3812561035156","98.0531234741211","98.0531234741211","98.0531234741211"
"778","260.4515686035156","260.4515686035156","260.4515686035156","105.4140625","105.4140625","105.4140625"
"779","282.7015686035156","282.7015686035156","282.7015686035156","99.8921890258789","99.8921890258789","99.8921890258789"
"780","263.3656311035156","263.3656311035156","263.3656311035156","101.3734359741211","101.3734359741211","101.3734359741211"
"781","256.70623779296875","256.70623779296875","256.70623779296875","100.8187484741211","100.8187484741211","100.8187484741211"
"782","271.48748779296875","271.48748779296875","271.48748779296875","98.86405944824219","98.86405944824219","98.86405944824219"
"783","282.55938720703125","282.55938720703125","282.55938720703125","100.31562805175781","100.31562805175781","100.31562805175781"
"784","256.06719970703125","256.06719970703125","256.06719970703125","100.7578125","100.7578125","100.7578125"
"785","259.5093688964844","259.5093688964844","259.5093688964844","99.7734375","99.7734375","99.7734375"
"786","255.93905639648438","255.93905639648438","255.93905639648438","106.78125","106.78125","106.78125"
"787","231.93905639648438","231.93905639648438","231.93905639648438","107.27812194824219","107.27812194824219","107.27812194824219"
"788","274.48907470703125","274.48907470703125","274.48907470703125","106.12187194824219","106.12187194824219","106.12187194824219"
"789","264.84844970703125","264.84844970703125","264.84844970703125","99.28437805175781","99.28437805175781","99.28437805175781"
"790","270.8921813964844","270.8921813964844","270.8921813964844","94.58906555175781","94.58906555175781","94.58906555175781"
"791","260.6312561035156","260.6312561035156","260.6312561035156","105.1109390258789","105.1109390258789","105.1109390258789"
"792","258.32342529296875","258.32342529296875","258.32342529296875","108.3046875","108.3046875","108.3046875"
"793","256.9156188964844","256.9156188964844","256.9156188964844","99.5328140258789","99.5328140258789","99.5328140258789"
"794","277.328125","277.328125","277.328125","103.625","103.625","103.625"
"795","267.49530029296875","267.49530029296875","267.49530029296875","104.79374694824219","104.79374694824219","104.79374694824219"
"796","266.6109313964844","266.6109313964844","266.6109313964844","97.75312805175781","97.75312805175781","97.75312805175781"
"797","252.1953125","252.1953125","252.1953125","104.9921875","104.9921875","104.9921875"
"798","265.5609436035156","265.5609436035156","265.5609436035156","106.77812194824219","106.77812194824219","106.77812194824219"
"799","268.0062561035156","268.0062561035156","268.0062561035156","101.7640609741211","101.7640609741211","101.7640609741211"
"800","289.80938720703125","289.80938720703125","289.80938720703125","110.53437805175781","110.53437805175781","110.53437805175781"
"801","281.4468688964844","281.4468688964844","281.4468688964844","101.9781265258789","101.9781265258789","101.9781265258789"
"802","274.25","274.25","274.25","99.5390625","99.5390625","99.5390625"
"803","268.98907470703125","268.98907470703125","268.98907470703125","101.55000305175781","101.55000305175781","101.55000305175781"
"804","284.03125","284.03125","284.03125","105.5609359741211","105.5609359741211","105.5609359741211"
"805","259.3109436035156","259.3109436035156","259.3109436035156","96.0859375","96.0859375","96.0859375"
"806","267.63592529296875","267.63592529296875","267.63592529296875","98.171875","98.171875","98.171875"
"807","270.26873779296875","270.26873779296875","270.26873779296875","106.15625","106.15625","106.15625"
"808","286.9375","286.9375","286.9375","102.64530944824219","102.64530944824219","102.64530944824219"
"809","289.875","289.875","289.875","105.9234390258789","105.9234390258789","105.9234390258789"
"810","274.0234375","274.0234375","274.0234375","104.69844055175781","104.69844055175781","104.69844055175781"
"811","266.9781188964844","266.9781188964844","266.9781188964844","106.6640625","106.6640625","106.6640625"
"812","270.34063720703125","270.34063720703125","270.34063720703125","106.0484390258789","106.0484390258789","106.0484390258789"
"813","270.8609313964844","270.8609313964844","270.8609313964844","101.15625","101.15625","101.15625"
"814","285.72344970703125","285.72344970703125","285.72344970703125","106.8031234741211","106.8031234741211","106.8031234741211"
"815","278.8031311035156","278.8031311035156","278.8031311035156","111.90312194824219","111.90312194824219","111.90312194824219"
"816","283.7093811035156","283.7093811035156","283.7093811035156","105.1937484741211","105.1937484741211","105.1937484741211"
"817","256.56561279296875","256.56561279296875","256.56561279296875","95.0140609741211","95.0140609741211","95.0140609741211"
"818","287.1343688964844","287.1343688964844","287.1343688964844","110.1421890258789","110.1421890258789","110.1421890258789"
"819","283.8187561035156","283.8187561035156","283.8187561035156","108.1015625","108.1015625","108.1015625"
"820","282.9046936035156","282.9046936035156","282.9046936035156","98.93437194824219","98.93437194824219","98.93437194824219"
"821","264.6499938964844","264.6499938964844","264.6499938964844","99.2578125","99.2578125","99.2578125"
"822","269.015625","269.015625","269.015625","108.2249984741211","108.2249984741211","108.2249984741211"
"823","261.6390686035156","261.6390686035156","261.6390686035156","105.3578109741211","105.3578109741211","105.3578109741211"
"824","262.1343688964844","262.1343688964844","262.1343688964844","101.5078125","101.5078125","101.5078125"
"825","274.2515563964844","274.2515563964844","274.2515563964844","114.7406234741211","114.7406234741211","114.7406234741211"
"826","277.3921813964844","277.3921813964844","277.3921813964844","106.25468444824219","106.25468444824219","106.25468444824219"
"827","292.625","292.625","292.625","102.390625","102.390625","102.390625"
"828","290.50469970703125","290.50469970703125","290.50469970703125","104.2718734741211","104.2718734741211","104.2718734741211"
"829","292.80157470703125","292.80157470703125","292.80157470703125","112.28593444824219","112.28593444824219","112.28593444824219"
"830","256.6499938964844","256.6499938964844","256.6499938964844","107.18437194824219","107.18437194824219","107.18437194824219"
"831","282.82342529296875","282.82342529296875","282.82342529296875","109.4296875","109.4296875","109.4296875"
"832","298.82342529296875","298.82342529296875","298.82342529296875","96.9937515258789","96.9937515258789","96.9937515258789"
"833","268.77813720703125","268.77813720703125","268.77813720703125","112.6875","112.6875","112.6875"
"834","276.27813720703125","276.27813720703125","276.27813720703125","107.39530944824219","107.39530944824219","107.39530944824219"
"835","278.8187561035156","278.8187561035156","278.8187561035156","108.25468444824219","108.25468444824219","108.25468444824219"
"836","284.4859313964844","284.4859313964844","284.4859313964844","102.27030944824219","102.27030944824219","102.27030944824219"
